root_id,shared_t20_verified,helper_predecision_t80_verified,state_hash_t20,action_hash_t20
square:hb3p_stop_continue_formal:800383,True,True,eb761495d6a14cef2d8e24481db77c72b2f2c7a1702a397d7783e389d23a493d,df3ca95e0710c446c7fd3cae855b929f3dac24ed9d353e45d0e8b7139997cae4
square:hb3p_stop_continue_formal:800384,True,True,763af0b6f096d54948701d30ae82662c835f248bb3665d4e2e3a92b7f9268099,a7d8dfcdd77b376b0128e5d3978f11d769d702936c97cdfb42c6b029bb5b5caf
square:hb3p_stop_continue_formal:800385,True,True,39eaa3d052609dc1f4090bf5a96b84e290e50771f4bfdd4114f993c647d5b6a5,1f7c279515a8f1da91f8cbfd1607de5f72394a10e4f44f631b15d40fa7044c5e
square:hb3p_stop_continue_formal:800386,True,True,08e2fca82a5e42b54171a7db9a2f99da43183197073ddc4aa9c83b0f6a33f66a,966d691addd71a563b372742994c988fae087e96eb41ea5e4ab173b0333964e5
square:hb3p_stop_continue_formal:800387,True,True,146a58434f67667615486b73f69c020b2e2131ccbb9d15fbcfcd76c7e1d8542f,64f4950111bd34a7ff0995f1da7aadf8bd63fec6c1aac914730f2163f32a19f9
square:hb3p_stop_continue_formal:800388,True,True,c9d08ac2ae86e60de139916924d91d03bfc557b46ad1f0db3a07993296bc2ba1,6a690617ce7e9eda60cfc1d2c095e200d2e7a36e26628a8b53fb534fc8dffa35
square:hb3p_stop_continue_formal:800389,True,True,f68bac1376c456e52af7d0422152281baf4e5657d342c26f2831b5c7749e34f1,1a95acd63a8b5f3798ac2e7e7487ecf528b897d5725a9f4315eb2758ba5f31c5
square:hb3p_stop_continue_formal:800390,True,True,625f695c607379dda53287bc27f2eeed75b46ab53d208a6f3846b67d8028fe0f,7660b1d7b76da258a3408b2147395f08d9c64f0fb03cfc0dd5a2ab51cd7af0d2
square:hb3p_stop_continue_formal:800391,True,True,36ac14e64129062645cc0adbf76a3cce9acc8030db38af689168ffdc448dd298,2cd8f9b03e884550fff442496c73b8dfc9145226d5d836c772db019135352e55
square:hb3p_stop_continue_formal:800392,True,True,e8e22e514de994c7480d87a1c6758ad4377fcd844a5a777991f4b2facaaf0b96,846d41553e3c9f06a41f56883d09b9391be6f90f61a88b0b84a2f5abf15efc70
square:hb3p_stop_continue_formal:800393,True,True,2c826163ecefd46450093b672bb4c2bbbfce6d9256da8505703404a0ec2d9c9f,5ea70f28005c153404ecebd3d30371145b546acd94070f856bd2b34dffaed6c9
square:hb3p_stop_continue_formal:800394,True,True,697d6e27952ba2cf5fa7b1fbf0f0ca7de8ef444533bf840593850ca6354dcd5e,cdadc27ac7ad193a3af8e6917d800ba78a4e8a147ee911503c2c5e35eceead0b
square:hb3p_stop_continue_formal:800395,True,True,128d7f58dd4b7a796edd3418e74fe8c28dec870325079966d91cec2605387dce,3c5071ecf43493adfd36d5077d5d9d78228b58ce18798817eae5ac72a43d42b8
square:hb3p_stop_continue_formal:800396,True,True,5f33a090332c3e7c6bc18028f56676da1c27dced8a590d036e45ea35d79269ca,5ba9162502c4eb72093fb53bbb0bd0617886c50b81c4819c3ae47b4ee9e5f4ac
square:hb3p_stop_continue_formal:800397,True,True,d4d63264741a8bff1bf3e40d1d7610ea0de83ba1211c1e11605254cc4bb54c8e,adcca11f31547f42b8fbfe5436722289fc89526886c2d2e58ce8c4e07cc93278
square:hb3p_stop_continue_formal:800398,True,True,9f8a92f1483504df246306fc080b7db2a94a543513767497c2e218bd87b750be,dee715e8191bf58b06bf9fb17a03798c14105b48fffc9892aebd9e396ef90966
square:hb3p_stop_continue_formal:800399,True,True,3e8ace4147b3b27f8e2b6d9f279f2f2be8963e419b217b4a4dcbb583471bfa2b,626d4fdcfea9c16160aff8bbb90225286f3615eba7275579dd7f5225c5ccf7b0
