root_id,stat_group_id,root_seed,method_id,canonical_execution,baseline_system_success,relation_to_none,takeover_t,selected_length,helper_steps_actual,changed_action_steps,utility,system_success,autonomous_completion,genuine_handoff_success,helper_completed_task,success_seen_under_helper,handoff_executed,first_raw_success_state,stable_success_state,handoff_t,first_success_wait_after_handoff,query_count,queried_times,decision_summary,decision_trace_available,query_trace_json,method_vs_s_star_outcome_difference,method_vs_s_star_utility_delta,diagnostic_focus
square:hb3p_test:500005,square:hb3p_test:500005,500005,M1_GRID,M1_GRID,False,no_rescue_or_change,nan,0,0,0,0.0,False,False,False,False,False,False,nan,nan,nan,nan,3,"[20, 80, 160]",t20:L0;t80:L0;t160:L0,True,"[{""absolute_t"":20,""backbone_seconds"":0.0,""client_selected_length"":null,""history_sha256"":""01bd2c273ac7f81810cd5d52f0e12f4ad3a038b9c2af0181490e3c0e107a3b59"",""inference_seconds"":0.0013840689789503813,""ipc_roundtrip_seconds"":0.0,""method_id"":""M1_GRID"",""model"":""M1_proprio"",""prediction_head_seconds"":0.0007741310400888324,""probabilities"":{""p0"":0.027036168448765992,""p_full"":0.16696859225612773,""p_genuine_20"":0.010457139385558705,""p_genuine_5"":0.00547839601215781,""p_genuine_80"":0.03937064262536912,""p_helper_20"":0.0006835827006325277,""p_helper_5"":6.79307939972516e-05,""p_helper_80"":0.0027189536694170137,""p_sys_20"":0.011374051208215552,""p_sys_5"":0.006070771523977392,""p_sys_80"":0.04354088679129864,""prediction_head_seconds"":0.0007741310400888324},""reported_selected_length"":0},{""absolute_t"":80,""backbone_seconds"":0.0,""client_selected_length"":null,""history_sha256"":""c4784049c7101be9da7ca13b9020ac19024069eb9a4ef729bd787f323beec070"",""inference_seconds"":0.0012785278959199786,""ipc_roundtrip_seconds"":0.0,""method_id"":""M1_GRID"",""model"":""M1_proprio"",""prediction_head_seconds"":0.0006613279692828655,""probabilities"":{""p0"":0.020575620712517298,""p_full"":0.047253467486051755,""p_genuine_20"":0.003262956070341124,""p_genuine_5"":0.002143720246763534,""p_genuine_80"":0.008009173269780945,""p_helper_20"":0.0003010167073313381,""p_helper_5"":1.8107245761412023e-05,""p_helper_80"":0.0010139409727142781,""p_sys_20"":0.00366324642154936,""p_sys_5"":0.002356656245275257,""p_sys_80"":0.009552635082952343,""prediction_head_seconds"":0.0006613279692828655},""reported_selected_length"":0},{""absolute_t"":160,""backbone_seconds"":0.0,""client_selected_length"":null,""history_sha256"":""a0ee3630fa19d42e2445237662088dbfeea6b673c3f6250c28b938975aa54ad5"",""inference_seconds"":0.0013321819715201855,""ipc_roundtrip_seconds"":0.0,""method_id"":""M1_GRID"",""model"":""M1_proprio"",""prediction_head_seconds"":0.0006747919833287597,""probabilities"":{""p0"":0.026581817304285014,""p_full"":0.04523426416387752,""p_genuine_20"":0.006478565106115946,""p_genuine_5"":0.00490163326602028,""p_genuine_80"":0.005611986408585621,""p_helper_20"":0.0007882432818013442,""p_helper_5"":7.019438094699424e-05,""p_helper_80"":0.0026071124691080514,""p_sys_20"":0.007545992748151709,""p_sys_5"":0.005686968707717011,""p_sys_80"":0.009470482049160123,""prediction_head_seconds"":0.0006747919833287597},""reported_selected_length"":0}]",False,0.05,m1_no_takeover
square:hb3p_test:500005,square:hb3p_test:500005,500005,M4_GRID,M4_GRID,False,no_rescue_or_change,20.0,80,80,80,-0.05,False,False,False,False,False,True,nan,nan,100.0,nan,1,[20],t20:L80,True,"[{""absolute_t"":20,""backbone_seconds"":0.013154373969882727,""client_selected_length"":80,""history_sha256"":""01bd2c273ac7f81810cd5d52f0e12f4ad3a038b9c2af0181490e3c0e107a3b59"",""inference_seconds"":0.08922292699571699,""ipc_roundtrip_seconds"":0.06032665795646608,""method_id"":""M4_GRID"",""model"":""M4_paired"",""prediction_head_seconds"":0.0010111690498888493,""probabilities"":{""p0"":0.03984246019766926,""p_full"":0.20423142006259323,""p_genuine_20"":0.01676874533724218,""p_genuine_5"":0.011813475203909967,""p_genuine_80"":0.09982841406463777,""p_helper_20"":0.0019006787490763344,""p_helper_5"":0.001092347639898814,""p_helper_80"":0.010610409744935947,""p_sys_20"":0.01903475732736426,""p_sys_5"":0.015498126534885581,""p_sys_80"":0.11473304852726673,""payload_sha256"":""a801c3a35f21a7b8e159c941b5b66f20ff5a35a5be02aece0f811c52834d8c57"",""prediction_head_seconds"":0.0010111690498888493,""protocol_hash"":""07ed1213f636ea1db2500798b4468add685249faa7626d6bf39628f0fb5cccc3""},""reported_selected_length"":80}]",False,0.0,
square:hb3p_test:500006,square:hb3p_test:500006,500006,NONE,NONE,False,baseline,nan,0,0,0,0.0,False,False,False,False,False,False,nan,nan,nan,nan,0,[],,False,[],False,0.05,
square:hb3p_test:500006,square:hb3p_test:500006,500006,S_STAR,S_STAR,False,no_rescue_or_change,20.0,80,80,80,-0.05,False,False,False,False,False,True,nan,nan,100.0,nan,0,[],,False,[],False,0.0,
square:hb3p_test:500006,square:hb3p_test:500006,500006,M0_GRID,S_STAR,False,no_rescue_or_change,20.0,80,80,80,-0.05,False,False,False,False,False,True,nan,nan,100.0,nan,0,[],,False,[],False,0.0,
square:hb3p_test:500006,square:hb3p_test:500006,500006,RISK_GRID,S_STAR,False,no_rescue_or_change,20.0,80,80,80,-0.05,False,False,False,False,False,True,nan,nan,100.0,nan,0,[],,False,[],False,0.0,
square:hb3p_test:500006,square:hb3p_test:500006,500006,M1_GRID,M1_GRID,False,no_rescue_or_change,20.0,80,80,80,-0.05,False,False,False,False,False,True,nan,nan,100.0,nan,1,[20],t20:L80,True,"[{""absolute_t"":20,""backbone_seconds"":0.0,""client_selected_length"":null,""history_sha256"":""dd6a20214e70906beee1e7e0382e4891027987f8f5f03319a3f9e45d09856686"",""inference_seconds"":0.0014005800476297736,""ipc_roundtrip_seconds"":0.0,""method_id"":""M1_GRID"",""model"":""M1_proprio"",""prediction_head_seconds"":0.0007943739183247089,""probabilities"":{""p0"":0.09054565307916733,""p_full"":0.4012111529046198,""p_genuine_20"":0.03525447583952189,""p_genuine_5"":0.016524300104206437,""p_genuine_80"":0.26478989090259536,""p_helper_20"":0.003237191796455045,""p_helper_5"":0.000532376975802567,""p_helper_80"":0.006044017760890521,""p_sys_20"":0.03978184546129038,""p_sys_5"":0.019426915002520695,""p_sys_80"":0.2771572597557095,""prediction_head_seconds"":0.0007943739183247089},""reported_selected_length"":80}]",False,0.0,
square:hb3p_test:500006,square:hb3p_test:500006,500006,M4_GRID,M4_GRID,False,no_rescue_or_change,20.0,80,80,80,-0.05,False,False,False,False,False,True,nan,nan,100.0,nan,1,[20],t20:L80,True,"[{""absolute_t"":20,""backbone_seconds"":0.01368427206762135,""client_selected_length"":80,""history_sha256"":""dd6a20214e70906beee1e7e0382e4891027987f8f5f03319a3f9e45d09856686"",""inference_seconds"":0.25881148397456855,""ipc_roundtrip_seconds"":0.18075615097768605,""method_id"":""M4_GRID"",""model"":""M4_paired"",""prediction_head_seconds"":0.0011378320632502437,""probabilities"":{""p0"":0.03773696287809809,""p_full"":0.21122688305890838,""p_genuine_20"":0.012352749627011734,""p_genuine_5"":0.0104911832118462,""p_genuine_80"":0.10152711312284794,""p_helper_20"":0.0014065660297651879,""p_helper_5"":0.0009031422841253864,""p_helper_80"":0.008279493984008141,""p_sys_20"":0.014014148397948789,""p_sys_5"":0.013650887531977851,""p_sys_80"":0.11357820410761121,""payload_sha256"":""75da08ea43c7338a005081e17bfdf8d59e6f45a16ef4e1eaa285ff9c4037b997"",""prediction_head_seconds"":0.0011378320632502437,""protocol_hash"":""07ed1213f636ea1db2500798b4468add685249faa7626d6bf39628f0fb5cccc3""},""reported_selected_length"":80}]",False,0.0,
square:hb3p_test:500007,square:hb3p_test:500007,500007,NONE,NONE,False,baseline,nan,0,0,0,0.0,False,False,False,False,False,False,nan,nan,nan,nan,0,[],,False,[],True,0.05,
square:hb3p_test:500007,square:hb3p_test:500007,500007,S_STAR,S_STAR,False,helper_only_success,20.0,80,80,80,-0.05,True,False,False,False,False,True,117.0,121.0,100.0,17.0,0,[],,False,[],False,0.0,
square:hb3p_test:500007,square:hb3p_test:500007,500007,M0_GRID,S_STAR,False,helper_only_success,20.0,80,80,80,-0.05,True,False,False,False,False,True,117.0,121.0,100.0,17.0,0,[],,False,[],False,0.0,
square:hb3p_test:500007,square:hb3p_test:500007,500007,RISK_GRID,S_STAR,False,helper_only_success,20.0,80,80,80,-0.05,True,False,False,False,False,True,117.0,121.0,100.0,17.0,0,[],,False,[],False,0.0,
square:hb3p_test:500007,square:hb3p_test:500007,500007,M1_GRID,M1_GRID,False,helper_only_success,20.0,80,80,80,-0.05,True,False,False,False,False,True,117.0,121.0,100.0,17.0,1,[20],t20:L80,True,"[{""absolute_t"":20,""backbone_seconds"":0.0,""client_selected_length"":null,""history_sha256"":""a354f1c7f1252e5a66d9b19862f709f8cae433e810efd562ffed3b8a44768474"",""inference_seconds"":0.0013181280810385942,""ipc_roundtrip_seconds"":0.0,""method_id"":""M1_GRID"",""model"":""M1_proprio"",""prediction_head_seconds"":0.0007172280456870794,""probabilities"":{""p0"":0.05350194696559707,""p_full"":0.348949725439294,""p_genuine_20"":0.015887506321757103,""p_genuine_5"":0.007187550001168192,""p_genuine_80"":0.1862430752122812,""p_helper_20"":0.0014122315294548388,""p_helper_5"":0.00014115879817601514,""p_helper_80"":0.003745009903824696,""p_sys_20"":0.017789933871125818,""p_sys_5"":0.008111411050859108,""p_sys_80"":0.1930624755885333,""prediction_head_seconds"":0.0007172280456870794},""reported_selected_length"":80}]",False,0.0,
square:hb3p_test:500007,square:hb3p_test:500007,500007,M4_GRID,M4_GRID,False,helper_only_success,20.0,80,80,80,-0.05,True,False,False,False,False,True,118.0,122.0,100.0,18.0,1,[20],t20:L80,True,"[{""absolute_t"":20,""backbone_seconds"":0.013142041978426278,""client_selected_length"":80,""history_sha256"":""a354f1c7f1252e5a66d9b19862f709f8cae433e810efd562ffed3b8a44768474"",""inference_seconds"":0.14668049104511738,""ipc_roundtrip_seconds"":0.08038543409202248,""method_id"":""M4_GRID"",""model"":""M4_paired"",""prediction_head_seconds"":0.0009079789742827415,""probabilities"":{""p0"":0.034545565260544246,""p_full"":0.2000746253079693,""p_genuine_20"":0.011526217818082917,""p_genuine_5"":0.00918957955153958,""p_genuine_80"":0.08603005736496949,""p_helper_20"":0.0012803094026350103,""p_helper_5"":0.0007513941441485091,""p_helper_80"":0.007497002880542295,""p_sys_20"":0.013027653861370059,""p_sys_5"":0.011888388263533112,""p_sys_80"":0.09657347242114822,""payload_sha256"":""61fb437be5d9caf1ebb7388c695537e3c86f1fb0cceda26049791798caf8c9aa"",""prediction_head_seconds"":0.0009079789742827415,""protocol_hash"":""07ed1213f636ea1db2500798b4468add685249faa7626d6bf39628f0fb5cccc3""},""reported_selected_length"":80}]",False,0.0,
square:hb3p_test:500008,square:hb3p_test:500008,500008,NONE,NONE,False,baseline,nan,0,0,0,0.0,False,False,False,False,False,False,nan,nan,nan,nan,0,[],,False,[],True,-0.95,
square:hb3p_test:500008,square:hb3p_test:500008,500008,S_STAR,S_STAR,False,genuine_rescue,20.0,80,80,80,0.95,True,True,True,False,False,True,186.0,190.0,100.0,86.0,0,[],,False,[],False,0.0,
square:hb3p_test:500008,square:hb3p_test:500008,500008,M0_GRID,S_STAR,False,genuine_rescue,20.0,80,80,80,0.95,True,True,True,False,False,True,186.0,190.0,100.0,86.0,0,[],,False,[],False,0.0,
square:hb3p_test:500008,square:hb3p_test:500008,500008,RISK_GRID,S_STAR,False,genuine_rescue,20.0,80,80,80,0.95,True,True,True,False,False,True,186.0,190.0,100.0,86.0,0,[],,False,[],False,0.0,
square:hb3p_test:500008,square:hb3p_test:500008,500008,M1_GRID,M1_GRID,False,genuine_rescue,20.0,80,80,80,0.95,True,True,True,False,False,True,192.0,196.0,100.0,92.0,1,[20],t20:L80,True,"[{""absolute_t"":20,""backbone_seconds"":0.0,""client_selected_length"":null,""history_sha256"":""2deb28fe8d82dadc6fa5c360ea19e239ba665c1435a3f5fcd734be306e416e7b"",""inference_seconds"":0.0013180120149627328,""ipc_roundtrip_seconds"":0.0,""method_id"":""M1_GRID"",""model"":""M1_proprio"",""prediction_head_seconds"":0.000675631919875741,""probabilities"":{""p0"":0.03463062749456484,""p_full"":0.2470776371094635,""p_genuine_20"":0.009454499686278204,""p_genuine_5"":0.0042826813348212514,""p_genuine_80"":0.09784911530982729,""p_helper_20"":0.0006975953770958995,""p_helper_5"":5.490741469803767e-05,""p_helper_80"":0.0023543926558651862,""p_sys_20"":0.010387328081373659,""p_sys_5"":0.004723883261631978,""p_sys_80"":0.10180946318339845,""prediction_head_seconds"":0.000675631919875741},""reported_selected_length"":80}]",False,0.0,m1_genuine_rescue
square:hb3p_test:500008,square:hb3p_test:500008,500008,M4_GRID,M4_GRID,False,genuine_rescue,20.0,80,80,80,0.95,True,True,True,False,False,True,191.0,195.0,100.0,91.0,1,[20],t20:L80,True,"[{""absolute_t"":20,""backbone_seconds"":0.013219227083027363,""client_selected_length"":80,""history_sha256"":""2deb28fe8d82dadc6fa5c360ea19e239ba665c1435a3f5fcd734be306e416e7b"",""inference_seconds"":0.5222628719639033,""ipc_roundtrip_seconds"":0.18069815507624298,""method_id"":""M4_GRID"",""model"":""M4_paired"",""prediction_head_seconds"":0.0009414699161425233,""probabilities"":{""p0"":0.03459531427582124,""p_full"":0.203402382140188,""p_genuine_20"":0.011186728829884706,""p_genuine_5"":0.00924900757770583,""p_genuine_80"":0.08856045145824988,""p_helper_20"":0.0012168648094671279,""p_helper_5"":0.0007447135187202928,""p_helper_80"":0.007230132698224502,""p_sys_20"":0.012611887328937699,""p_sys_5"":0.011924717875683943,""p_sys_80"":0.0988670409829574,""payload_sha256"":""22eba2bacfea16f689627792685768c262ddc2ac68e416bd469fc604bf6011ff"",""prediction_head_seconds"":0.0009414699161425233,""protocol_hash"":""07ed1213f636ea1db2500798b4468add685249faa7626d6bf39628f0fb5cccc3""},""reported_selected_length"":80}]",False,0.0,
square:hb3p_test:500009,square:hb3p_test:500009,500009,NONE,NONE,False,baseline,nan,0,0,0,0.0,False,False,False,False,False,False,nan,nan,nan,nan,0,[],,False,[],True,-0.95,
square:hb3p_test:500009,square:hb3p_test:500009,500009,S_STAR,S_STAR,False,genuine_rescue,20.0,80,80,80,0.95,True,True,True,False,False,True,329.0,333.0,100.0,229.0,0,[],,False,[],False,0.0,
square:hb3p_test:500009,square:hb3p_test:500009,500009,M0_GRID,S_STAR,False,genuine_rescue,20.0,80,80,80,0.95,True,True,True,False,False,True,329.0,333.0,100.0,229.0,0,[],,False,[],False,0.0,
square:hb3p_test:500009,square:hb3p_test:500009,500009,RISK_GRID,S_STAR,False,genuine_rescue,20.0,80,80,80,0.95,True,True,True,False,False,True,329.0,333.0,100.0,229.0,0,[],,False,[],False,0.0,
square:hb3p_test:500009,square:hb3p_test:500009,500009,M1_GRID,M1_GRID,False,genuine_rescue,20.0,80,80,80,0.95,True,True,True,False,False,True,333.0,337.0,100.0,233.0,1,[20],t20:L80,True,"[{""absolute_t"":20,""backbone_seconds"":0.0,""client_selected_length"":null,""history_sha256"":""8b8acb0d6ddc5b7f97f3f6e038a42bc555818d47bf37645d8803d180aa666e90"",""inference_seconds"":0.0012773519847542048,""ipc_roundtrip_seconds"":0.0,""method_id"":""M1_GRID"",""model"":""M1_proprio"",""prediction_head_seconds"":0.0006545060314238071,""probabilities"":{""p0"":0.2169880651900908,""p_full"":0.39435874195006565,""p_genuine_20"":0.15762635019583335,""p_genuine_5"":0.09249943377892585,""p_genuine_80"":0.37590692642484413,""p_helper_20"":0.017239731380158982,""p_helper_5"":0.009270525676274993,""p_helper_80"":0.01827137199776786,""p_sys_20"":0.18534764851562868,""p_sys_5"":0.12690325929976165,""p_sys_80"":0.4164758752183907,""prediction_head_seconds"":0.0006545060314238071},""reported_selected_length"":80}]",False,0.0,m1_genuine_rescue
square:hb3p_test:500009,square:hb3p_test:500009,500009,M4_GRID,M4_GRID,False,genuine_rescue,20.0,80,80,80,0.95,True,True,True,False,False,True,327.0,331.0,100.0,227.0,1,[20],t20:L80,True,"[{""absolute_t"":20,""backbone_seconds"":0.01312225207220763,""client_selected_length"":80,""history_sha256"":""8b8acb0d6ddc5b7f97f3f6e038a42bc555818d47bf37645d8803d180aa666e90"",""inference_seconds"":0.11159400502219796,""ipc_roundtrip_seconds"":0.040289778960868716,""method_id"":""M4_GRID"",""model"":""M4_paired"",""prediction_head_seconds"":0.0009023780003190041,""probabilities"":{""p0"":0.04916910343690671,""p_full"":0.22012601766229126,""p_genuine_20"":0.02104704395066752,""p_genuine_5"":0.015277873819146201,""p_genuine_80"":0.12124489373772909,""p_helper_20"":0.0023269923471668373,""p_helper_5"":0.0015086482319878187,""p_helper_80"":0.012752639289269375,""p_sys_20"":0.02388604964388996,""p_sys_5"":0.02018860261291211,""p_sys_80"":0.14023871732796023,""payload_sha256"":""fdf441d1b6c046e7dc3ca504a86d19204f0a5906cddaf1f5d1abd624b700ffc5"",""prediction_head_seconds"":0.0009023780003190041,""protocol_hash"":""07ed1213f636ea1db2500798b4468add685249faa7626d6bf39628f0fb5cccc3""},""reported_selected_length"":80}]",False,0.0,
square:hb3p_test:500010,square:hb3p_test:500010,500010,NONE,NONE,False,baseline,nan,0,0,0,0.0,False,False,False,False,False,False,nan,nan,nan,nan,0,[],,False,[],False,0.05,
square:hb3p_test:500010,square:hb3p_test:500010,500010,S_STAR,S_STAR,False,no_rescue_or_change,20.0,80,80,80,-0.05,False,False,False,False,False,True,nan,nan,100.0,nan,0,[],,False,[],False,0.0,
square:hb3p_test:500010,square:hb3p_test:500010,500010,M0_GRID,S_STAR,False,no_rescue_or_change,20.0,80,80,80,-0.05,False,False,False,False,False,True,nan,nan,100.0,nan,0,[],,False,[],False,0.0,
square:hb3p_test:500010,square:hb3p_test:500010,500010,RISK_GRID,S_STAR,False,no_rescue_or_change,20.0,80,80,80,-0.05,False,False,False,False,False,True,nan,nan,100.0,nan,0,[],,False,[],False,0.0,
square:hb3p_test:500010,square:hb3p_test:500010,500010,M1_GRID,M1_GRID,False,no_rescue_or_change,20.0,80,80,80,-0.05,False,False,False,False,False,True,nan,nan,100.0,nan,1,[20],t20:L80,True,"[{""absolute_t"":20,""backbone_seconds"":0.0,""client_selected_length"":null,""history_sha256"":""c3504d15f30bfb0e48617b31a156bd2e99ca15752850e5e6645be80a97df3ced"",""inference_seconds"":0.001291727996431291,""ipc_roundtrip_seconds"":0.0,""method_id"":""M1_GRID"",""model"":""M1_proprio"",""prediction_head_seconds"":0.0006837960099801421,""probabilities"":{""p0"":0.13197645690218338,""p_full"":0.42064798137284887,""p_genuine_20"":0.06451216792176649,""p_genuine_5"":0.030664127783409226,""p_genuine_80"":0.3725537349041634,""p_helper_20"":0.005315979277837847,""p_helper_5"":0.0013229370794000089,""p_helper_80"":0.006950310378317878,""p_sys_20"":0.0723043248022408,""p_sys_5"":0.0368942970387417,""p_sys_80"":0.3876578021272403,""prediction_head_seconds"":0.0006837960099801421},""reported_selected_length"":80}]",False,0.0,
square:hb3p_test:500010,square:hb3p_test:500010,500010,M4_GRID,M4_GRID,False,no_rescue_or_change,20.0,80,80,80,-0.05,False,False,False,False,False,True,nan,nan,100.0,nan,1,[20],t20:L80,True,"[{""absolute_t"":20,""backbone_seconds"":0.013229678967036307,""client_selected_length"":80,""history_sha256"":""c3504d15f30bfb0e48617b31a156bd2e99ca15752850e5e6645be80a97df3ced"",""inference_seconds"":0.36452878592535853,""ipc_roundtrip_seconds"":0.12054702395107597,""method_id"":""M4_GRID"",""model"":""M4_paired"",""prediction_head_seconds"":0.0009642810327932239,""probabilities"":{""p0"":0.039980447935822234,""p_full"":0.21857173809550465,""p_genuine_20"":0.012831314975126764,""p_genuine_5"":0.011152913695877103,""p_genuine_80"":0.10973764484605882,""p_helper_20"":0.0013807384786912443,""p_helper_5"":0.0009719213493683424,""p_helper_80"":0.008250120718696184,""p_sys_20"":0.01446920780229477,""p_sys_5"":0.014481136738968559,""p_sys_80"":0.12211885978057624,""payload_sha256"":""1a8ba1b02dc73e3f3129184ec116dfafa5ceb60478683afe403d615d03f2c5eb"",""prediction_head_seconds"":0.0009642810327932239,""protocol_hash"":""07ed1213f636ea1db2500798b4468add685249faa7626d6bf39628f0fb5cccc3""},""reported_selected_length"":80}]",False,0.0,
square:hb3p_test:500011,square:hb3p_test:500011,500011,NONE,NONE,False,baseline,nan,0,0,0,0.0,False,False,False,False,False,False,nan,nan,nan,nan,0,[],,False,[],False,0.05,
square:hb3p_test:500011,square:hb3p_test:500011,500011,S_STAR,S_STAR,False,no_rescue_or_change,20.0,80,80,80,-0.05,False,False,False,False,False,True,nan,nan,100.0,nan,0,[],,False,[],False,0.0,
square:hb3p_test:500011,square:hb3p_test:500011,500011,M0_GRID,S_STAR,False,no_rescue_or_change,20.0,80,80,80,-0.05,False,False,False,False,False,True,nan,nan,100.0,nan,0,[],,False,[],False,0.0,
square:hb3p_test:500011,square:hb3p_test:500011,500011,RISK_GRID,S_STAR,False,no_rescue_or_change,20.0,80,80,80,-0.05,False,False,False,False,False,True,nan,nan,100.0,nan,0,[],,False,[],False,0.0,
square:hb3p_test:500011,square:hb3p_test:500011,500011,M1_GRID,M1_GRID,False,no_rescue_or_change,20.0,80,80,80,-0.05,False,False,False,False,False,True,nan,nan,100.0,nan,1,[20],t20:L80,True,"[{""absolute_t"":20,""backbone_seconds"":0.0,""client_selected_length"":null,""history_sha256"":""f0d6bc47d5031150973536e1541840869e6edb111988b34e1042233608f78c6e"",""inference_seconds"":0.001272218069061637,""ipc_roundtrip_seconds"":0.0,""method_id"":""M1_GRID"",""model"":""M1_proprio"",""prediction_head_seconds"":0.0006565579678863287,""probabilities"":{""p0"":0.09353356488028969,""p_full"":0.37675189891425825,""p_genuine_20"":0.041747410630821005,""p_genuine_5"":0.020189100051015266,""p_genuine_80"":0.2962631308332374,""p_helper_20"":0.003327506502772416,""p_helper_5"":0.000626763081749699,""p_helper_80"":0.00556168492813042,""p_sys_20"":0.04652086823298618,""p_sys_5"":0.023666332461583117,""p_sys_80"":0.30729691229482314,""prediction_head_seconds"":0.0006565579678863287},""reported_selected_length"":80}]",False,0.0,
